algorithm,number of nodes,weight,run time
CNN,18,453.5537423606535,0.0016858000308275223
CR,18,423.11367025093114,0.0009558000601828098
CNN,18,714.3672635639464,0.0013173000188544393
CR,18,416.826698866387,0.001741599990054965
CNN,18,709.4926145130461,0.0025343000888824463
CR,18,339.3966622538221,0.0017376000760123134
CNN,18,367.1235321329368,0.0024054000386968255
CR,18,468.8440307344995,0.0017474000342190266
CNN,18,468.8440307344995,0.002415299997664988
CR,18,455.1928894395456,0.0017858999781310558
CNN,18,455.2581063700611,0.0025149000575765967
CR,18,422.7826209159788,0.0017896000063046813
CNN,18,429.5710747709961,0.00255580001976341
CR,18,343.2275601872932,0.001578299910761416
CNN,18,343.2275601872932,0.0019140999065712094
CR,18,451.56425142573414,0.0015875999815762043
CNN,18,455.8935095269434,0.002651299932040274
CR,18,451.56425142573414,0.0016229000175371766
CNN,18,455.8935095269434,0.0022131999721750617
CR,18,356.88849738148537,0.0015969000523909926
CNN,18,393.72134676395194,0.0023045999696478248
CR,18,401.07350107101206,0.0016196999931707978
CNN,18,409.7429254287906,0.002202000003308058
CR,18,420.03593731249975,0.001209900015965104
CNN,18,426.62767488788523,0.001944500021636486
CR,18,481.413040672174,0.0011780000058934093
CNN,18,451.8137627956128,0.0019061000784859061
CR,18,440.01495076050213,0.0012339999666437507
CNN,18,473.48687245655924,0.0018643999937921762
CR,18,396.6629391523636,0.001192099996842444
CNN,18,397.1667561159769,0.0019552999874576926
CR,18,396.6629391523636,0.001184399938210845
CNN,18,397.1667561159769,0.0019159999210387468
CR,18,481.3568550620669,0.0012787999585270882
CNN,18,494.38897887868217,0.0022038999013602734
CR,18,539.3543378498066,0.0012553000124171376
CNN,18,552.1175135969496,0.0024551000678911805
CR,18,481.3568550620669,0.001283199992030859
CNN,18,494.38897887868217,0.00211859995033592
CR,18,555.87811296627,0.001255100010894239
CNN,18,584.9325364244359,0.002263600006699562
CR,18,444.13746658054777,0.0012968999799340963
CNN,18,449.5285262349199,0.0021953999530524015
CR,18,449.55000622915856,0.0007802000036463141
CNN,18,450.6617875942519,0.0020691000390797853
CR,18,470.01657440294747,0.0008355999598279595
CNN,18,465.360423711968,0.001764400047250092
CR,18,443.41059618620363,0.0007934999885037541
CNN,18,443.81362537019385,0.001650199992582202
CR,18,470.01657440294747,0.0007971000159159303
CNN,18,465.360423711968,0.0017930000321939588
CR,18,492.6138298868231,0.0007785999914631248
CNN,18,500.74031942228567,0.0017760000191628933
CR,18,384.66569850435457,0.0010484999511390924
CNN,18,694.2167572552248,0.0013807999202981591
CR,18,520.9924233521567,0.0010643999557942152
CNN,18,520.9924233521567,0.0016857999144122005
CR,18,471.2951266168242,0.0011856000637635589
CNN,18,511.8331026254392,0.0017567999893799424
CR,18,436.0051160258763,0.001052799983881414
CNN,18,436.0051160258763,0.0017234000843018293
CR,18,514.4402854360432,0.0010556000052019954
CNN,18,547.4089086943461,0.0018300999654456973
CR,18,475.78740135886545,0.0015304000116884708
CNN,18,488.3442898845177,0.002477100002579391
CR,18,384.45666972459867,0.0015495999250561
CNN,18,654.3640597399118,0.0023394000018015504
CR,18,348.49870866337534,0.0015536000719293952
CNN,18,392.95514600591594,0.0023538999957963824
CR,18,387.51458585668524,0.0015511999372392893
CNN,18,411.9639125801716,0.0023083999985828996
CR,18,364.95354169146026,0.0015724999830126762
CNN,18,389.79971296198823,0.0026422999799251556
CR,18,449.2969673989231,0.0016404000343754888
CNN,18,449.2969673989231,0.0023023999528959394
CR,18,432.9734150718119,0.0016223000129684806
CNN,18,442.72391215390473,0.002340800012461841
CR,18,418.03577375553084,0.001636600005440414
CNN,18,436.61473189015567,0.002417600015178323
CR,18,432.9734150718119,0.0016370000084862113
CNN,18,442.72391215390473,0.0023194000823423266
CR,18,344.5084740694416,0.0016357999993488193
CNN,18,349.50386096380055,0.0022640000097453594
CR,18,498.7786321217347,0.0012880000285804272
CNN,18,523.0622855853694,0.0019761999137699604
CR,18,509.8780206947141,0.0012934000696986914
CNN,18,551.4724270629348,0.0019847999792546034
CR,18,429.16290477548455,0.0012812999775633216
CNN,18,442.888147523923,0.0018720000516623259
CR,18,484.4590910815955,0.0013140999944880605
CNN,18,484.4590910815955,0.0019895000150427222
CR,18,485.4244830945747,0.0012775999493896961
CNN,18,502.98936386488214,0.0019986999686807394
CR,18,498.46388722107673,0.002148800063878298
CNN,18,509.8065620343942,0.003281200071796775
CR,18,428.69159685470834,0.002251699916087091
CNN,18,449.924038565769,0.0031287999590858817
CR,18,529.1002838529432,0.002176400041207671
CNN,18,547.3629519719053,0.0032776000443845987
CR,18,544.1540964395806,0.002191100036725402
CNN,18,549.3894178321364,0.0033355000196024776
CR,18,494.51863764796997,0.0022063000360503793
CNN,18,494.91094756811896,0.003026599995791912
CR,18,382.7355655438339,0.0010034999577328563
CNN,18,382.7355655438339,0.0013291999930515885
CR,18,402.03294322677993,0.0009831999195739627
CNN,18,403.3964935569643,0.0016490999842062593
CR,18,382.7355655438339,0.00101350003387779
CNN,18,382.7355655438339,0.0013439999893307686
CR,18,440.9932011359868,0.0009578999597579241
CNN,18,702.2265160887199,0.0012510999804362655
CR,18,427.7762430366065,0.001003999961540103
CNN,18,420.6988277896441,0.0016960999928414822
CR,20,519.1967120157809,0.0008011999307200313
CNN,20,534.7898322526516,0.0020228999201208353
CR,20,530.5505726015934,0.0008557999972254038
CNN,20,541.4350852208149,0.002063399995677173
CR,20,589.8690110079382,0.0007801000028848648
CNN,20,568.383408171156,0.0020387000404298306
CR,20,541.9987332273826,0.0008465999271720648
CNN,20,556.5152592336951,0.002046900102868676
CR,20,572.8066975077579,0.0008389001013711095
CNN,20,592.5076334154793,0.002154999994672835
CR,20,562.3686860282734,0.0016295000677928329
CNN,20,598.4758431741551,0.0033505000174045563
CR,20,592.1982098308795,0.0016464999644085765
CNN,20,640.918188477479,0.0038134000496938825
CR,20,662.5880315724548,0.0015648000407963991
CNN,20,663.617215419029,0.003477799938991666
CR,20,571.1126481154972,0.0015890999929979444
CNN,20,571.7002670373366,0.002746000071056187
CR,20,592.1982098308795,0.0016124999383464456
CNN,20,640.918188477479,0.0034158999333158135
CR,20,486.84050445182794,0.0017615999095141888
CNN,20,521.1578407249544,0.0027253999141976237
CR,20,608.9610595546218,0.0017402999801561236
CNN,20,626.0025010665701,0.002837900072336197
CR,20,561.5619930810457,0.0017349000554531813
CNN,20,582.8136545119288,0.0026904999976977706
CR,20,545.8151974637998,0.0017285000067204237
CNN,20,552.2067416413593,0.0026903999969363213
CR,20,528.5099873811265,0.0017216999549418688
CNN,20,528.5099873811265,0.002717799972742796
CR,20,458.7355721885395,0.0008248999947682023
CNN,20,498.4085549880024,0.001614099950529635
CR,20,388.03606736277067,0.0008009000448510051
CNN,20,680.0577351340651,0.0011935000075027347
CR,20,366.010587723219,0.0007841000333428383
CNN,20,366.010587723219,0.0011283999774605036
CR,20,485.8258439378873,0.0008043000707402825
CNN,20,500.7882300375849,0.0016345999902114272
CR,20,394.7857607895514,0.000825700000859797
CNN,20,415.02450341633164,0.001845099963247776
CR,20,420.44267476366883,0.0015205000527203083
CNN,20,420.44267476366883,0.001960100024007261
CR,20,416.3235587840789,0.0015227000694721937
CNN,20,416.3235587840789,0.001882700016722083
CR,20,420.44267476366883,0.0015563999768346548
CNN,20,420.44267476366883,0.001942100003361702
CR,20,420.4426747636688,0.001522200065664947
CNN,20,420.4426747636688,0.0018672000151127577
CR,20,420.1663043238902,0.0015230999561026692
CNN,20,420.1663043238902,0.0019479000475257635
CR,20,624.0646710045328,0.0008552999934181571
CNN,20,609.8643038562025,0.002146999933756888
CR,20,613.6947220886927,0.0008568000048398972
CNN,20,627.6734840356615,0.0018621999770402908
CR,20,587.7048207471377,0.0008524000877514482
CNN,20,608.882609276078,0.002069799927994609
CR,20,641.6369328864276,0.0008499999530613422
CNN,20,617.6884259395728,0.0020599999697878957
CR,20,613.6947220886927,0.0008409000001847744
CNN,20,627.6734840356615,0.0019771999213844538
CR,20,539.127023957843,0.000709500047378242
CNN,20,555.4076717367874,0.001636900007724762
CR,20,527.6996352800911,0.0007168999873101711
CNN,20,896.7091560107468,0.0015424999874085188
CR,20,530.6023479077156,0.0007035000016912818
CNN,20,900.2091692703582,0.0015047000488266349
CR,20,540.9967457386037,0.0007069000275805593
CNN,20,541.066692666642,0.0019685999723151326
CR,20,532.6682223832803,0.000714799971319735
CNN,20,554.3821610501677,0.0016771999653428793
CR,20,593.5440338129213,0.0015713999746367335
CNN,20,613.6643045828737,0.002544300048612058
CR,20,587.7803832286753,0.001567699946463108
CNN,20,613.7698649976661,0.002550099976360798
CR,20,593.5440338129213,0.0015710999723523855
CNN,20,613.6643045828737,0.002532400074414909
CR,20,606.4638324665937,0.0015685000689700246
CNN,20,1011.4916580143445,0.0025693000061437488
CR,20,638.050331088695,0.0015664000529795885
CNN,20,690.0401765312546,0.0025533000007271767
CR,20,575.3156825664983,0.0015986000653356314
CNN,20,611.0722567395118,0.0040716000366955996
CR,20,513.1384825102336,0.0016318999696522951
CNN,20,520.4028260267224,0.0036558000138029456
CR,20,512.5484368336099,0.0017238000873476267
CNN,20,522.1918138199931,0.003682499984279275
CR,20,513.1384825102336,0.001600000075995922
CNN,20,520.4028260267224,0.0036714000161737204
CR,20,478.7327312728945,0.0016202999977394938
CNN,20,476.83862639392754,0.0033201000187546015
CR,20,403.7981529758016,0.0010547999991104007
CNN,20,409.24380392647026,0.0022193000186234713
CR,20,475.8501756637527,0.0010371999815106392
CNN,20,475.8501756637527,0.0018711000448092818
CR,20,399.48488076404186,0.0010244000004604459
CNN,20,448.3645967380704,0.0017973999492824078
CR,20,395.9598272353059,0.0010104000102728605
CNN,20,397.29371209364126,0.0018470999784767628
CR,20,440.4305538846919,0.001031799940392375
CNN,20,447.673082798306,0.0018142000772058964
CR,20,537.2063578749519,0.0011051999172195792
CNN,20,563.0586561480152,0.00225939997471869
CR,20,527.2908002394939,0.0011316000018268824
CNN,20,547.2361790215917,0.003870899905450642
CR,20,527.2908002394939,0.002062999992631376
CNN,20,547.2361790215917,0.0038428999250754714
CR,20,531.9578020324503,0.0016820000018924475
CNN,20,545.9802833623164,0.0024049999192357063
CR,20,554.4097492001375,0.0012021000729873776
CNN,20,553.2395836785947,0.00229629990644753
CR,20,596.3535973519316,0.0012499000877141953
CNN,20,1007.492922262593,0.002325400011613965
CR,20,603.1401176439173,0.0014627999626100063
CNN,20,625.4188604039659,0.0025268999161198735
CR,20,596.5493406305206,0.001222599996253848
CNN,20,635.5628872266738,0.002791699953377247
CR,20,609.4902070289381,0.0012258000206202269
CNN,20,596.6816810888329,0.0024662999203428626
CR,20,608.4457222573229,0.0012082000030204654
CNN,20,636.2149181627807,0.0023788000689819455
CR,20,419.3445434774917,0.0011072000488638878
CNN,20,444.0798399359028,0.00221220008097589
CR,20,450.3861860468012,0.001118200016207993
CNN,20,494.99821539889365,0.0024060000432655215
CR,20,464.39169176709976,0.001121099921874702
CNN,20,483.95454051156827,0.002785900025628507
CR,20,465.13632601410177,0.001118500018492341
CNN,20,474.60015951366455,0.0027872000355273485
CR,20,446.74888484456426,0.0011285999789834023
CNN,20,472.4223437638417,0.0023663999745622277
CR,20,554.6060644967323,0.0021461000433191657
CNN,20,569.978557766355,0.0032949999440461397
CR,20,554.6060644967323,0.002154499990865588
CNN,20,569.978557766355,0.0032790000550448895
CR,20,538.8974504060842,0.0021465999307110906
CNN,20,535.311112164233,0.00366570008918643
CR,20,538.1308480367501,0.002224800060503185
CNN,20,550.1228032959574,0.003364600008353591
CR,20,542.268398274195,0.0021723000099882483
CNN,20,830.582900785671,0.0034248000010848045
CR,20,520.4141427844562,0.0016045999946072698
CNN,20,461.0456278351214,0.0023489000741392374
CR,20,494.2277101458463,0.001614099950529635
CNN,20,515.7720128806086,0.0024407999590039253
CR,20,583.1894252471783,0.0016214000061154366
CNN,20,583.8590543871251,0.002387200016528368
CR,20,589.2866604291969,0.0016114000463858247
CNN,20,602.651054921255,0.0023922999389469624
CR,20,467.6932403462731,0.0016246999148279428
CNN,20,499.7291777941857,0.002371500013396144
CR,20,526.1489634375276,0.0016425000503659248
CNN,20,526.2438827384292,0.002630000002682209
CR,20,513.2880772648832,0.0016377000138163567
CNN,20,533.2504712118139,0.002635100041516125
CR,20,472.2910450806948,0.001662899972870946
CNN,20,511.9403496377636,0.002396599971689284
CR,20,481.3265728204063,0.0016186999855563045
CNN,20,481.46001880715863,0.002673499984666705
CR,20,610.7923141941176,0.0016917999600991607
CNN,20,610.7923141941176,0.0026847999542951584
CR,20,539.6355318589049,0.0021468999329954386
CNN,20,573.4276336631357,0.002941399929113686
CR,20,507.71689659413886,0.0022973999148234725
CNN,20,933.5514719195892,0.002917699981480837
CR,20,464.04967244522595,0.0020885999547317624
CNN,20,489.59505161333834,0.0029561000410467386
CR,20,507.71689659413886,0.0020921999821439385
CNN,20,933.5514719195892,0.002473799977451563
CR,20,500.5463635353243,0.002123699989169836
CNN,20,548.6674507654276,0.002853199956007302
CR,20,602.9034008537136,0.0013512999285012484
CNN,20,609.318518211983,0.0031116000609472394
CR,20,584.5067964369254,0.0012786999577656388
CNN,20,592.5369180437818,0.0023651999654248357
CR,20,538.4307816700183,0.0012729000300168991
CNN,20,538.4307908894725,0.002267100033350289
CR,20,560.2024472551718,0.0012659999774768949
CNN,20,921.0417280269681,0.002183699980378151
CR,20,551.8609614643366,0.0012525999918580055
CNN,20,551.8609614643366,0.002364200074225664
CR,20,612.7223803278914,0.0008315000450238585
CNN,20,569.4255730800509,0.0019525999668985605
CR,20,550.8420438068837,0.0008148000342771411
CNN,20,579.5771478785327,0.0019204000709578395
CR,20,561.3514258504925,0.0008120998973026872
CNN,20,943.3377801481328,0.0017614999087527394
CR,20,589.1147507081048,0.0008001000387594104
CNN,20,595.6490792905705,0.0022766999900341034
CR,20,561.3514258504925,0.0008029999444261193
CNN,20,943.3377801481328,0.0017736000008881092
CR,20,452.57167748887,0.0010001000482589006
CNN,20,464.79311442075334,0.0018479999853298068
CR,20,493.0263603373048,0.0010176000650972128
CNN,20,498.74444817864423,0.0018747999565675855
CR,20,486.7185208260474,0.0010044000810012221
CNN,20,504.1173020288758,0.0018285999540239573
CR,20,387.30313585194835,0.0010137999197468162
CNN,20,343.0450720302526,0.0018314000917598605
CR,20,410.8866024820276,0.001014400040730834
CNN,20,382.93537624099724,0.0017457000212743878
CR,20,531.6586141843085,0.001053099986165762
CNN,20,533.2337221614176,0.0018339999951422215
CR,20,429.6742573181213,0.0010034999577328563
CNN,20,429.6742573181213,0.0014433999313041568
CR,20,429.6504011676153,0.0010111000156030059
CNN,20,438.6844994766359,0.001756099984049797
CR,20,475.55141638183176,0.0010191999608650804
CNN,20,527.3865223201612,0.0018066999036818743
CR,20,473.029102406481,0.0010211000917479396
CNN,20,494.14604876039925,0.001779699930921197
CR,20,633.3319470530266,0.001458300044760108
CNN,20,634.0048125560429,0.002699799952097237
CR,20,562.2920031492766,0.0014610999496653676
CNN,20,610.6490036648563,0.0024037999100983143
CR,20,609.545928381929,0.0014383000088855624
CNN,20,636.316385413824,0.002374500036239624
CR,20,580.4388192546772,0.0014651999808847904
CNN,20,593.6847798648864,0.002402900019660592
CR,20,636.1293501205761,0.0014555000234395266
CNN,20,641.6267249037111,0.0024092000676319003
CR,20,399.2806466962103,0.0014982001157477498
CNN,20,399.2806466962103,0.001922599971294403
CR,20,402.0635813409783,0.0014970999909564853
CNN,20,402.0635813409783,0.0018611999694257975
CR,20,402.0635813409783,0.0014918999513611197
CNN,20,402.0635813409783,0.0019376999698579311
CR,20,399.28064669621034,0.0015042999293655157
CNN,20,399.28064669621034,0.001841900055296719
CR,20,402.0635813409784,0.0014814999885857105
CNN,20,402.0635813409784,0.001946799922734499
CR,20,590.7830403936359,0.002713099936954677
CNN,20,592.2434335140784,0.003672200022265315
CR,20,578.2678664427319,0.0027030000928789377
CNN,20,602.2520078791039,0.0037342000287026167
CR,20,465.1879787942368,0.00270690000616014
CNN,20,465.1879787942368,0.0031250000465661287
CR,20,628.134707351645,0.0027082000160589814
CNN,20,628.134707351645,0.0037269999738782644
CR,20,603.9912324963512,0.002724400022998452
CNN,20,622.7376579650722,0.00401959998998791
CR,20,618.3734117474243,0.0016065000090748072
CNN,20,628.0860174917333,0.002863700035959482
CR,20,725.9456218529489,0.0015942000318318605
CNN,20,685.3611131075031,0.0029425000539049506
CR,20,656.0496937050049,0.001639900030568242
CNN,20,629.7488273213434,0.0031069000251591206
CR,20,700.3675843546577,0.0016105000395327806
CNN,20,669.401402432145,0.0030176000436767936
CR,20,669.8808745543174,0.0015916000120341778
CNN,20,627.6172812426842,0.0028879999881610274
CR,20,610.8370149757305,0.0017099999822676182
CNN,20,611.8873489182372,0.0029573000501841307
CR,20,572.3286469260137,0.001749000046402216
CNN,20,600.4010310688443,0.002733199973590672
CR,20,493.37781932483495,0.0016913999570533633
CNN,20,516.918322028679,0.002734699985012412
CR,20,567.0419175715148,0.0016878999304026365
CNN,20,567.3346079757137,0.0030180999310687184
CR,20,512.2793838836919,0.0017793000442907214
CNN,20,949.2902763322827,0.0029196999967098236
CR,20,375.99278463664865,0.0009192000143229961
CNN,20,375.99278463664865,0.0012878000270575285
CR,20,357.8993616765426,0.0008557999972254038
CNN,20,357.8993616765426,0.0012033000821247697
CR,20,375.99278463664865,0.0008485999424010515
CNN,20,375.99278463664865,0.0017219000728800893
CR,20,371.7818579225866,0.0008651999523863196
CNN,20,371.7818579225866,0.0011943998979404569
CR,20,375.99278463664865,0.0008416000055149198
CNN,20,375.99278463664865,0.0012588000390678644
CR,20,546.5411357217423,0.0019034999422729015
CNN,20,553.9922158708348,0.003000600030645728
CR,20,537.6973225250241,0.0018760999664664268
CNN,20,556.7969417618084,0.002784899901598692
CR,20,512.370518476934,0.001857499941252172
CNN,20,534.7888297307484,0.0030184999341145158
CR,20,493.630115050993,0.0018548000371083617
CNN,20,557.0790940280791,0.002648300025612116
CR,20,524.271099563654,0.0018605999648571014
CNN,20,560.1294589405269,0.003006199956871569
CR,20,544.5985255242866,0.0010050999699160457
CNN,20,560.4140560313315,0.0020508000161498785
CR,20,557.5657014934548,0.0010025000665336847
CNN,20,557.9277507638999,0.00192760000936687
CR,20,548.1905312347113,0.000986600061878562
CNN,20,549.1810106652603,0.0017994999652728438
CR,20,517.8887760494928,0.0009877999546006322
CNN,20,534.559752863798,0.001828000065870583
CR,20,586.496831292624,0.0009761999826878309
CNN,20,598.2668230405036,0.001941199996508658
CR,20,590.4976611132599,0.0037847000639885664
CNN,20,616.9466790162415,0.0049974999856203794
CR,20,579.1626523494739,0.0034960999619215727
CNN,20,607.4078725497092,0.004737400100566447
CR,20,569.1829005840239,0.0034763000439852476
CNN,20,624.6542548145392,0.004707199987024069
CR,20,579.3540909170257,0.0035276999697089195
CNN,20,942.3370862868412,0.00479310005903244
CR,20,621.1405198392943,0.0035155999939888716
CNN,20,648.615040670158,0.005070299957878888
CR,20,453.84004195267676,0.0007933001033961773
CNN,20,455.37073921962366,0.001572999986819923
CR,20,421.7075932182426,0.0007695000385865569
CNN,20,421.7075932182426,0.0011847999412566423
CR,20,421.70759321824255,0.0007622999837622046
CNN,20,421.70759321824255,0.0011107000755146146
CR,20,481.147417609997,0.0007597000803798437
CNN,20,800.9721526987524,0.0011793000157922506
CR,20,421.54543624793484,0.000763299991376698
CNN,20,421.54543624793484,0.0011133999796584249
CR,20,382.4569057589038,0.0016231000190600753
CNN,20,382.4569057589038,0.0019204000709578395
CR,20,482.55830028426146,0.0016078000189736485
CNN,20,491.66881644510545,0.0026525999419391155
CR,20,424.7901735765049,0.0016176000935956836
CNN,20,775.9899181538024,0.002419399912469089
CR,20,434.69886012480396,0.0015907000051811337
CNN,20,453.5586688265219,0.002673499984666705
CR,20,468.8358898478357,0.001587499980814755
CNN,20,473.3320241391167,0.0023554000072181225
CR,20,451.8102570765583,0.0012082000030204654
CNN,20,451.8102570765583,0.0019808000652119517
CR,20,483.5693478704327,0.0011677000438794494
CNN,20,495.10311202037997,0.0020397999323904514
CR,20,548.0441267749093,0.001217900076881051
CNN,20,549.9496480668466,0.0019938000477850437
CR,20,465.98449546335905,0.0011565000750124454
CNN,20,483.6571282924846,0.0021243999944999814
CR,20,523.5138880268629,0.0012620000634342432
CNN,20,446.8593438677709,0.002230199985206127
CR,20,501.2814604330996,0.0012235000031068921
CNN,20,501.34200312934433,0.0020605999743565917
CR,20,587.576553474412,0.0011680000461637974
CNN,20,623.0155088112521,0.002784100011922419
CR,20,501.2814604330996,0.0012199999764561653
CNN,20,501.34200312934433,0.0020132000790908933
CR,20,466.29891360394254,0.0011593999806791544
CNN,20,467.5887022860659,0.002005700021982193
CR,20,602.1841705420611,0.0011924999998882413
CNN,20,628.8554763976533,0.0023941999534144998
CR,20,598.1155164309605,0.0011156999971717596
CNN,20,1075.5373147175087,0.002283700043335557
CR,20,598.1155164309605,0.0010424000211060047
CNN,20,1075.5373147175087,0.0018576999427750707
CR,20,688.2466716698332,0.0010662999702617526
CNN,20,680.3512798291437,0.002023399923928082
CR,20,669.2299424343233,0.0010482999496161938
CNN,20,676.6185096493226,0.0020317999878898263
CR,20,644.236205041345,0.0010380999883636832
CNN,20,647.8069098865459,0.002149700070731342
CR,20,363.21088075250753,0.0015305000124499202
CNN,20,374.42625234152325,0.0023311000550165772
CR,20,397.61217144779926,0.0015122999902814627
CNN,20,418.7006539970812,0.0023204999743029475
CR,20,386.72820862428915,0.0015357999363914132
CNN,20,721.4743471079015,0.001922300085425377
CR,20,381.6312700705988,0.0015296000055968761
CNN,20,389.31426569892574,0.0022525000385940075
CR,20,467.2518662910744,0.0015172000275924802
CNN,20,482.06540678182,0.0023158000549301505
CR,20,432.88069130372895,0.0007212000200524926
CNN,20,741.4985583065323,0.001143599976785481
CR,20,509.58108807636404,0.0007350000087171793
CNN,20,510.6897326740463,0.0015700000803917646
CR,20,460.16179310062824,0.0007220000261440873
CNN,20,466.69585498072325,0.0017700999742373824
CR,20,402.0512975480836,0.0007308999774977565
CNN,20,426.02476493128785,0.0014535000082105398
CR,20,393.08759918159205,0.0007229000329971313
CNN,20,393.08759918159205,0.0010712000075727701
CR,20,594.5285670183133,0.001447599963285029
CNN,20,628.3210185370458,0.0023740000324323773
CR,20,515.6584445993585,0.001384899951517582
CNN,20,558.699924583832,0.0021481000585481524
CR,20,624.4698629009666,0.0013786000199615955
CNN,20,624.6758619704761,0.0023976999800652266
CR,20,590.8805521160193,0.0013788000214844942
CNN,20,618.86962884386,0.002222200040705502
CR,20,614.0990597809749,0.001381100038997829
CNN,20,614.0990597809749,0.0023744000354781747
CR,20,668.7280022115767,0.001559700001962483
CNN,20,646.9525546263302,0.002753600012511015
CR,20,542.1242942490073,0.001563499914482236
CNN,20,542.8868724462927,0.0024876000825315714
CR,20,620.5394900630648,0.0015759000089019537
CNN,20,633.1998712168287,0.0026990000624209642
CR,20,582.9743147514765,0.0015669999411329627
CNN,20,588.9437959218501,0.002534699975512922
CR,20,582.9743147514765,0.0015620000194758177
CNN,20,588.9437959218501,0.0028470000252127647
CR,20,601.9243782766273,0.0007129000732675195
CNN,20,631.1347138232763,0.0020819000201299787
CR,20,632.1762044929702,0.0007155000930652022
CNN,20,634.611064083682,0.001968699973076582
CR,20,646.0381800370732,0.000712399953044951
CNN,20,630.6031385627807,0.0019916000310331583
CR,20,618.2360657179245,0.0007289999630302191
CNN,20,976.6910958584607,0.0017670000670477748
CR,20,618.2360657179245,0.0007172999903559685
CNN,20,976.6910958584607,0.0017175000393763185
CR,20,536.6031668167142,0.0013873999705538154
CNN,20,538.7402741445362,0.00233220006339252
CR,20,459.7175886125067,0.0014444999396800995
CNN,20,459.7175886125067,0.00225060002412647
CR,20,507.6163085586225,0.0013863000785931945
CNN,20,465.6477511025003,0.002153199980966747
CR,20,536.6031668167142,0.0013778998982161283
CNN,20,538.7402741445362,0.0022240999387577176
CR,20,440.0886547205739,0.0014561000280082226
CNN,20,478.6485500509599,0.002162699936889112
CR,20,435.80430868508233,0.0024841000558808446
CNN,20,435.80430868508233,0.002802699920721352
CR,20,415.4573313826804,0.0024384999414905906
CNN,20,415.4573313826804,0.003389500081539154
CR,20,437.55954816122784,0.0024429999757558107
CNN,20,437.55954816122784,0.0028034000424668193
CR,20,428.09945298323703,0.0023888000287115574
CNN,20,428.09945298323703,0.002875200007110834
CR,20,437.55954816122784,0.0024311000015586615
CNN,20,437.55954816122784,0.00280780007597059
CR,20,554.8098999239793,0.0011314000003039837
CNN,20,925.0799522472315,0.0020733000710606575
CR,20,554.8098999239793,0.0011113999644294381
CNN,20,925.0799522472315,0.002128700027242303
CR,20,554.8098999239793,0.0011114999651908875
CNN,20,925.0799522472315,0.002019000006839633
CR,20,594.3981384657117,0.0010694999946281314
CNN,20,597.6431352080016,0.002198499976657331
CR,20,615.2614905079196,0.0011289999820291996
CNN,20,587.1818035148005,0.002333099953830242
CR,20,472.1413325493383,0.002424099948257208
CNN,20,497.5400387625542,0.0034392999950796366
CR,20,472.1413325493383,0.002415599999949336
CNN,20,497.5400387625542,0.0034825000911951065
CR,20,507.83788433542696,0.002552199992351234
CNN,20,507.90155213510747,0.0035978000378236175
CR,20,518.8450506164633,0.0024811000330373645
CNN,20,529.8205267458968,0.003549100016243756
CR,20,484.6129553927782,0.0024287999840453267
CNN,20,522.7594025720675,0.003735500038601458
CR,20,609.0658644857928,0.0018042000010609627
CNN,20,659.1513176529171,0.002617300022393465
CR,20,525.0091217944629,0.002073500072583556
CNN,20,525.9344842459628,0.0025698000099509954
CR,20,616.3121088878011,0.0017958999378606677
CNN,20,634.9873351411416,0.002780199982225895
CR,20,496.5977879950404,0.0017822999507188797
CNN,20,514.6216374872344,0.0025523999938741326
CR,20,587.2377274336599,0.0017936999211087823
CNN,20,587.4983846015638,0.0027375000063329935
CR,20,558.9977505835458,0.0011866999557241797
CNN,20,561.0813906760231,0.002423900063149631
CR,20,479.0413086222155,0.0011880999663844705
CNN,20,492.7263169844705,0.0019768000347539783
CR,20,493.54998694606707,0.001205699983984232
CNN,20,524.9083659034688,0.0025417000288143754
CR,20,552.5174806105554,0.0011894999770447612
CNN,20,578.3743837245534,0.0020074000349268317
CR,20,569.2687321679157,0.0011866999557241797
CNN,20,583.2462707583318,0.0026151000056415796
CR,20,723.9041951676878,0.0009091999381780624
CNN,20,738.557368088315,0.0021453999215736985
CR,20,694.9435119389835,0.000867399969138205
CNN,20,701.1009134170577,0.002833399921655655
CR,20,628.8815452268798,0.0008809999562799931
CNN,20,1086.0753587776785,0.0016522000078111887
CR,20,694.9435119389835,0.0008640000596642494
CNN,20,701.1009134170577,0.002547699958086014
CR,20,628.6285327544934,0.0008717000018805265
CNN,20,697.6822904452648,0.0018232999136671424
CR,20,575.4540489677871,0.0010498000774532557
CNN,20,585.5173340310132,0.0022461999906226993
CR,20,617.6278362389227,0.0010645999573171139
CNN,20,593.3964320596951,0.002697100047953427
CR,20,590.407070491113,0.0010610000463202596
CNN,20,600.866935703716,0.002684099948965013
CR,20,617.6278362389227,0.001076200045645237
CNN,20,593.3964320596951,0.0026950000319629908
CR,20,604.4074124486576,0.0010644999565556645
CNN,20,601.1841670278383,0.002697500050999224
CR,20,462.25909340456604,0.001289699925109744
CNN,20,462.25909340456604,0.001712299999780953
CR,20,515.0201415230143,0.0013024000218138099
CNN,20,518.6204710707844,0.002221899922005832
CR,20,462.25909340456604,0.0012735999189317226
CNN,20,462.25909340456604,0.0016434999415650964
CR,20,456.4607040009979,0.0013144999975338578
CNN,20,456.4607040009979,0.0017381999641656876
CR,20,456.46070400099785,0.0013217999367043376
CNN,20,456.46070400099785,0.001654299907386303
CR,20,686.795475931413,0.0015506999334320426
