algorithm,number of nodes,weight,run time
CNN,70,4525.434944039845,0.20711019996087998
CR,70,5243.164746518084,0.025241299998015165
CNN,70,4277.227943672783,0.21436079998966306
CR,70,5475.783203230652,0.025138000026345253
CNN,70,4265.732579976696,0.20789299998432398
CR,70,4882.746885895919,0.011527900001965463
CNN,70,4486.4175833313,0.27798510005231947
CR,70,5261.034851166986,0.011324499966576695
CNN,70,6171.198946411974,0.2558928000507876
CR,70,4997.659433224875,0.01132839999627322
CNN,70,4341.764120775787,0.21908650000113994
CR,70,4603.147709628401,0.011442599934525788
CNN,70,4443.736023502135,0.2799782999791205
CR,70,4919.542848882564,0.011579399928450584
CNN,70,4360.469041782067,0.26785850001033396
CR,70,5538.3277867992765,0.014643499976955354
CNN,70,4515.774689776963,0.2258201000513509
CR,70,5199.440570268563,0.014507599989883602
CNN,70,4456.980312331709,0.18618840002454817
CR,70,5786.914816963572,0.014753199997358024
CNN,70,6403.67308350146,0.2019992999266833
CR,70,5274.590123819658,0.014697000035084784
CNN,70,4484.97039850551,0.19409929995890707
CR,70,5713.051283401446,0.014518000069074333
CNN,70,6262.88442313879,0.18862170004285872
CR,70,4853.054880791796,0.028211899916641414
CNN,70,4024.1781157990636,0.18890519998967648
CR,70,5056.876026694164,0.028386799967847764
CNN,70,4021.795379756188,0.17063160007819533
CR,70,5059.32184678924,0.02844220004044473
CNN,70,4078.056436552318,0.1693334000883624
CR,70,5307.299001561084,0.02840100007597357
CNN,70,6129.882305444482,0.179817600059323
CR,70,4820.919315134044,0.028224200010299683
CNN,70,4424.646275409395,0.17179860000032932
CR,70,5807.668313800543,0.017053700052201748
CNN,70,4644.903467178829,0.2967270000372082
CR,70,5422.684751055603,0.017190000042319298
CNN,70,6519.445349512034,0.36750759999267757
CR,70,5378.530543909649,0.017240799963474274
CNN,70,4906.146182307635,0.36802549997810274
CR,70,5097.286260862481,0.017327800043858588
CNN,70,6207.537024601925,0.33302469993941486
CR,70,5655.021429665106,0.0170769999967888
CNN,70,4718.036011848063,0.3044093999778852
CR,70,5281.722921684824,0.017940600053407252
CNN,70,4627.342939511489,0.17502949992194772
CR,70,5074.199398190727,0.017867799964733422
CNN,70,4361.2921246184615,0.1500695999711752
CR,70,4938.978630607589,0.01824180001858622
CNN,70,6178.002122900518,0.21150189999025315
CR,70,5041.624794882255,0.017796700005419552
CNN,70,4127.420049583411,0.17819699994288385
CR,70,5046.7431370604745,0.017700399970635772
CNN,70,6677.126953733547,0.18878319999203086
CR,70,6004.508475411115,0.022416199906729162
CNN,70,4900.336002453804,0.2879293999867514
CR,70,6364.955292142622,0.022383400006219745
CNN,70,4880.507063849681,0.22850839991588145
CR,70,6578.647815465788,0.02242409996688366
CNN,70,6433.157821962322,0.2774205000605434
CR,70,6139.106566224665,0.02242079994175583
CNN,70,4865.616956569566,0.28895810001995414
CR,70,6894.69548597123,0.022506800014525652
CNN,70,4950.869157434631,0.30802660004701465
CR,70,4754.692417612488,0.032299900078214705
CNN,70,4281.734822224349,0.16289959999267012
CR,70,5421.492126337864,0.031846400001086295
CNN,70,4787.42414768754,0.14781989995390177
CR,70,4754.373765433289,0.03222510009072721
CNN,70,4216.186447437597,0.162841200013645
CR,70,5417.115388303035,0.03157750004902482
CNN,70,4671.716384720164,0.15431559993885458
CR,70,5372.678163089425,0.03202809998765588
CNN,70,4533.460806652715,0.14051050005946308
CR,70,5428.595891815225,0.02811209997162223
CNN,70,4510.64626604396,0.28231100004632026
CR,70,4870.97154666015,0.02810910006519407
CNN,70,4499.66770922203,0.2630755000282079
CR,70,5559.866842289263,0.02798160002566874
CNN,70,6571.373402588125,0.301310500013642
CR,70,5686.848699628853,0.028530100011266768
CNN,70,4744.624011797661,0.29036800004541874
CR,70,5133.090803125591,0.028511100099422038
CNN,70,4461.0391485758955,0.2542556000407785
CR,70,5379.647373908243,0.01666650001425296
CNN,70,6706.059843922423,0.185699800029397
CR,70,5233.812199511254,0.017246500006876886
CNN,70,4590.623126771012,0.17774020007345825
CR,70,5355.5675969046715,0.016751499962992966
CNN,70,6734.739770666121,0.2262283000163734
CR,70,5265.109812386737,0.016673399950377643
CNN,70,4582.265570355731,0.17420489992946386
CR,70,5379.647373908243,0.01664580008946359
CNN,70,6706.059843922423,0.18555479997303337
CR,70,5579.0281819652455,0.049924699938856065
CNN,70,6657.853647465488,0.2787058000685647
CR,70,5685.008287753235,0.0493317999644205
CNN,70,6990.533109798332,0.2730204000836238
CR,70,6386.381997326435,0.04966800007969141
CNN,70,6607.648956427424,0.29225039994344115
CR,70,6371.026777647624,0.04908649995923042
CNN,70,4636.534753372327,0.2998349000699818
CR,70,5222.960717262564,0.04940320004243404
CNN,70,6684.570393911937,0.2779454999836162
CR,70,5895.586819592389,0.039455899968743324
CNN,70,6558.952042188381,0.2600823000539094
CR,70,6117.007265072028,0.03984800004400313
CNN,70,6931.732492491636,0.2979066000552848
CR,70,5989.814257778635,0.03911389992572367
CNN,70,6949.124479712955,0.2578714999835938
CR,70,5490.600265223139,0.03975310001987964
CNN,70,4827.634918493188,0.2878360999748111
CR,70,6457.9479526312725,0.03971130005083978
CNN,70,4641.672487493624,0.33314479992259294
CR,70,4788.276539997051,0.02584649994969368
CNN,70,4465.788722161388,0.23627080000005662
CR,70,4913.70769049036,0.025937699945643544
CNN,70,4048.4160200309593,0.24099600000772625
CR,70,4935.363600935804,0.025957299978472292
CNN,70,4651.6938331552965,0.24310800002422184
CR,70,5202.657279043548,0.025842700037173927
CNN,70,6267.486116969503,0.22021040006075054
CR,70,4996.918831586544,0.02587810007389635
CNN,70,4492.913098743009,0.24420139996800572
CR,70,5003.660642761781,0.019944599946029484
CNN,70,4204.622124172731,0.14365630003158003
CR,70,5082.683367886013,0.02005940000526607
CNN,70,4294.968994337844,0.16077870002482086
CR,70,4649.436601638959,0.02005809999536723
CNN,70,4124.265576923166,0.13340739998966455
CR,70,4827.2216408202785,0.019982900004833937
CNN,70,3975.525871014206,0.1535122999921441
CR,70,5495.797115836059,0.020159299951046705
CNN,70,4151.841420905028,0.16196960001252592
CR,70,5054.24209967376,0.02006410004105419
CNN,70,6240.858845637614,0.19540940003935248
CR,70,5364.986914197489,0.020460199913941324
CNN,70,4360.8334158024345,0.18693299998994917
CR,70,5054.24209967376,0.020082299946807325
CNN,70,6240.858845637614,0.19706130004487932
CR,70,5653.086000091465,0.02104329993017018
CNN,70,6413.176577202086,0.21581960003823042
CR,70,5704.287586078421,0.1190757000586018
CNN,70,4365.976859270192,0.19849109998904169
CR,70,5155.890791618919,0.02176179992966354
CNN,70,6947.478820883118,0.16440060001332313
CR,70,5341.012968156693,0.021443800069391727
CNN,70,6616.545960796381,0.2194549998966977
CR,70,5091.050100282429,0.022329799947328866
CNN,70,6674.18361502927,0.16233720001764596
CR,70,5313.120149711233,0.02130979998037219
CNN,70,6720.753134897922,0.16492999996989965
CR,70,4959.413978767241,0.02135269995778799
CNN,70,4556.44475750874,0.21518959989771247
CR,70,5053.025098716184,0.025448999949730933
CNN,70,6339.719715661393,0.21278409997466952
CR,70,5159.473740397537,0.02553260000422597
CNN,70,4772.777308857888,0.19953470001928508
CR,70,5096.117603198551,0.02534470008686185
CNN,70,6300.480469054425,0.23596039996482432
CR,70,4887.0509865696895,0.025483899982646108
CNN,70,6446.379573654915,0.17432150000240654
CR,70,4884.421058037511,0.025582400034181774
CNN,70,6112.150610974568,0.2080650000134483
CR,70,5119.222719611912,0.02989760006312281
CNN,70,4211.131724001056,0.17442590009886771
CR,70,5164.188923532232,0.03008379996754229
CNN,70,4444.057393687636,0.18940749997273088
CR,70,4719.063463079281,0.030038800090551376
CNN,70,4355.340612218787,0.18118710000999272
CR,70,5508.919409744257,0.030521800043061376
CNN,70,4495.542775788311,0.19279309990815818
CR,70,4894.011071997439,0.029879100038670003
CNN,70,6202.252220624728,0.1999614000087604
CR,70,5132.603138453251,0.020347599987871945
CNN,70,4489.545003764895,0.22572099999524653
CR,70,5533.29212532169,0.020222100079990923
CNN,70,6526.644999359285,0.2750598000129685
CR,70,5292.105283363149,0.020350400009192526
CNN,70,4586.425573115842,0.2444286000682041
CR,70,4606.550102670621,0.020483000087551773
CNN,70,4203.859948142112,0.23779039992950857
CR,70,4857.618750032934,0.02030069997999817
CNN,70,4276.656081443714,0.23069660004694015
CR,70,5437.990386798884,0.025322700035758317
CNN,70,4545.40218944857,0.265919900033623
CR,70,4819.122779570615,0.025443300022743642
CNN,70,4328.5297302478,0.23479799996130168
CR,70,5562.628044982999,0.025539000052958727
CNN,70,4479.260885909422,0.18943449994549155
CR,70,4900.990937455799,0.025088099995628
CNN,70,6647.974203683339,0.20342509995680302
CR,70,5024.45837528292,0.0250332000432536
CNN,70,6569.773506768603,0.21759080002084374
CR,70,6032.205643322475,0.03383010008838028
CNN,70,6631.459613271489,0.2499509999761358
CR,70,5589.4116245787545,0.03385999996680766
CNN,70,4938.194355594927,0.21902680001221597
CR,70,6032.205643322475,0.03339959995355457
CNN,70,6631.459613271489,0.24996939999982715
CR,70,5248.539686130408,0.03356699994765222
CNN,70,6501.041261528422,0.2228315999964252
CR,70,5588.063716962779,0.03400899993721396
CNN,70,4991.148033234044,0.22299669997300953
CR,70,4790.459885041795,0.024805900058709085
CNN,70,6137.016396445746,0.15041240002028644
CR,70,4873.32816811892,0.02476210007444024
CNN,70,6011.162199019852,0.16151290002744645
CR,70,4749.213838121715,0.024722700007259846
CNN,70,4091.729217030823,0.16689809993840754
CR,70,4895.983652331491,0.024918799987062812
CNN,70,3943.467026299759,0.16447319998405874
CR,70,4628.871033336195,0.024885599967092276
CNN,70,4055.9937637610733,0.15823549998458475
CR,70,5136.085689787131,0.034451100043952465
CNN,70,4267.515177978104,0.14514160004910082
CR,70,5337.536023933192,0.03438249998725951
CNN,70,4503.919352683109,0.1616740000899881
CR,70,5193.536532603495,0.034339900012128055
CNN,70,4289.546647027408,0.14497419993858784
CR,70,5113.066253060337,0.034376599942333996
CNN,70,4139.397170148414,0.14462799998000264
CR,70,5826.740402596756,0.03461490001063794
CNN,70,4384.840232088919,0.1441556999925524
CR,70,6099.071253745802,0.02960860007442534
CNN,70,4948.499624110657,0.2507535999175161
CR,70,5409.683255301077,0.029303399962373078
CNN,70,7288.472922143974,0.2467010000254959
CR,70,5251.57322737483,0.029259499977342784
CNN,70,5150.667929516678,0.2541456999024376
CR,70,5453.397106531777,0.029669800074771047
CNN,70,7479.423400672711,0.24221160006709397
CR,70,5282.430134911053,0.03033300000242889
CNN,70,7209.205679734932,0.22575129999313504
CR,70,4966.621524060459,0.0214832000201568
CNN,70,6004.345716782378,0.1841929000802338
CR,70,4844.572949050189,0.021646100096404552
CNN,70,4187.750218383336,0.2110306000104174
CR,70,4966.621524060459,0.021794799948111176
CNN,70,6004.345716782378,0.18296439992263913
CR,70,4760.973828392993,0.021300500025972724
CNN,70,6363.298239480098,0.14323439996223897
CR,70,4985.506704739773,0.021096899989061058
CNN,70,4079.847347979279,0.20424929994624108
CR,70,5029.51028268616,0.01623090007342398
CNN,70,4517.848033314717,0.23564740002620965
CR,70,5175.00621543467,0.016317599918693304
CNN,70,4425.390417487582,0.2784703999059275
CR,70,5358.024937998028,0.016702800057828426
CNN,70,4631.091239909936,0.2527340999804437
CR,70,4925.803881958337,0.01643249997869134
CNN,70,4313.8230785105925,0.24161839997395873
CR,70,5092.24110278229,0.016267099999822676
CNN,70,4547.110514777176,0.24618849996477365
CR,70,5494.461941038544,0.030743899988010526
CNN,70,4367.271085215343,0.3554427999770269
CR,70,4395.453481749609,0.03063219995237887
CNN,70,6050.810256736599,0.23978590010665357
CR,70,4949.513634825913,0.03071209997870028
CNN,70,4441.05809345412,0.29049400007352233
CR,70,5576.296504499025,0.030832800082862377
CNN,70,6526.313863095684,0.28034189995378256
CR,70,4980.040816068083,0.030664399964734912
CNN,70,4484.712162953854,0.28929920005612075
CR,70,4822.196145898448,0.021769999992102385
CNN,70,4134.620180614182,0.22499979997519404
CR,70,4990.499057884258,0.021784999989904463
CNN,70,4708.767024987887,0.2340656000887975
CR,70,5482.299140825956,0.021776400040835142
CNN,70,4535.499346540081,0.2499841001117602
CR,70,5547.386795024307,0.022020300035364926
CNN,70,4513.752527864858,0.26070250000339
CR,70,5200.750467694963,0.021787700010463595
CNN,70,4298.991971600559,0.16544689994771034
CR,70,5758.882548965869,0.03735470003448427
CNN,70,6657.952748279163,0.2761518999468535
CR,70,5068.781957194291,0.03658969991374761
CNN,70,6619.1352751383465,0.18987989996094257
CR,70,5396.399980276898,0.036592200049199164
CNN,70,4821.147733812105,0.32516079989727587
CR,70,6159.582116870828,0.03637869993690401
CNN,70,4953.736318360523,0.2320540000218898
CR,70,5424.793104290764,0.036442299955524504
CNN,70,6625.081429276701,0.2437934000045061
CR,70,4765.186438558955,0.02454150002449751
CNN,70,5898.661368982422,0.25573289999738336
CR,70,5028.261203091803,0.02477540005929768
CNN,70,4157.451473660173,0.27608830004464835
CR,70,4831.887249464874,0.024740900029428303
CNN,70,4754.503941510949,0.29656410007737577
CR,70,5155.368232745185,0.024688499979674816
CNN,70,3943.371036725136,0.2553545000264421
CR,70,4758.245812781246,0.024885399965569377
CNN,70,4349.046854291712,0.28367519995663315
CR,70,4964.453551957476,0.03257879999000579
CNN,70,5889.92983516509,0.16334780002944171
CR,70,4840.594938873874,0.032753400038927794
CNN,70,5722.025300674898,0.20751769992057234
CR,70,4766.349588876565,0.03262920002453029
CNN,70,3860.1443390146364,0.24499150004703552
CR,70,4907.600646316158,0.03234460006933659
CNN,70,5998.913248529296,0.22681569994892925
CR,70,4545.712949533936,0.032741299946792424
CNN,70,5877.903155078291,0.24253990000579506
CR,70,5730.008765336804,0.016626400058157742
CNN,70,4615.720482024332,0.2717159000458196
CR,70,6237.2355693753725,0.017276500002481043
CNN,70,4628.369445140206,0.28681949991732836
CR,70,5519.122886476836,0.018123199930414557
CNN,70,4237.428869941286,0.26752470002975315
CR,70,5518.966156791428,0.01713489997200668
CNN,70,4278.009287623475,0.2672329999040812
CR,70,6028.659214895239,0.01666520000435412
CNN,70,4554.117857010765,0.2701021999819204
CR,70,6029.43551260761,0.025485699996352196
CNN,70,5128.007357007267,0.3110719999531284
CR,70,6796.174691914151,0.025353999924845994
CNN,70,6833.418428722563,0.3038238000590354
CR,70,6131.774609948331,0.025290100020356476
CNN,70,7312.6888416862175,0.2438558000139892
CR,70,6889.720848176457,0.02536219998728484
CNN,70,4445.470253602722,0.2505173000972718
CR,70,6095.689718592255,0.025314600090496242
CNN,70,6421.003034521123,0.30124349996913224
CR,70,5113.204496193708,0.01719700009562075
CNN,70,4535.631381297847,0.1625060000224039
CR,70,5162.2233223034245,0.017191600054502487
CNN,70,4411.472064038106,0.1887127999216318
CR,70,5350.933308422974,0.016864100005477667
CNN,70,4404.988863889472,0.18924400000832975
CR,70,5313.912637025721,0.016806300031021237
CNN,70,4308.455520584822,0.17325450002681464
CR,70,5162.2233223034245,0.016720800078473985
CNN,70,4411.472064038106,0.1832984999055043
CR,70,5284.028128398108,0.020298399962484837
CNN,70,4244.074553792463,0.2056023000041023
CR,70,4946.331132345365,0.020017100032418966
CNN,70,4498.927722923388,0.19637670007068664
CR,70,4725.08682739932,0.019199100090190768
CNN,70,4096.056889225273,0.1517502999631688
CR,70,5358.376279367759,0.019297700026072562
CNN,70,6365.153452738984,0.19025179999880493
CR,70,4986.488474969277,0.019250100012868643
CNN,70,4156.2677292890285,0.15025200007949024
CR,70,5563.379474514418,0.022104899981059134
CNN,70,4452.3641947854085,0.18620790005661547
CR,70,5515.203551651166,0.02175309997983277
CNN,70,4514.639913764427,0.18790449993684888
CR,70,5061.9620847454835,0.021981999976560473
CNN,70,4877.036418234223,0.1505686000455171
CR,70,5284.119816949407,0.02203880005981773
CNN,70,6383.879490229282,0.1736205000197515
CR,70,5597.487638526479,0.021657199948094785
CNN,70,4190.477393209399,0.20362559997010976
CR,70,5231.5938712726165,0.016931200050748885
CNN,70,7013.505605778195,0.1940718999831006
CR,70,4906.103327320178,0.016772800008766353
CNN,70,6784.151771824422,0.17851690005045384
CR,70,4979.5946086170825,0.016911800019443035
CNN,70,4894.4825725821765,0.19668880000244826
CR,70,5081.412786397351,0.01695269998162985
CNN,70,4511.363005564582,0.221771499956958
CR,70,5097.72566204796,0.01722489995881915
CNN,70,4603.8532944220115,0.20127489999867976
CR,70,6255.7993066274375,0.03186139999888837
CNN,70,4969.054527153606,0.21961769997142255
CR,70,5591.7292255861485,0.032578199985437095
CNN,70,5025.71376986075,0.21195609995629638
CR,70,5976.812150186479,0.03313150000758469
CNN,70,4948.08213510333,0.21822989999782294
CR,70,5315.6145593261035,0.03225029993336648
CNN,70,4722.164501822063,0.24140289996284992
CR,70,5702.757786080991,0.03224390000104904
CNN,70,5253.864500141296,0.1843120000557974
CR,70,4932.438137746035,0.02011109993327409
CNN,70,6358.649097092687,0.19303400011267513
CR,70,5292.767728169403,0.020217700046487153
CNN,70,4710.526743666421,0.22218379995319992
CR,70,5722.603083468364,0.019996399991214275
CNN,70,4776.020961986092,0.2742934999987483
CR,70,5592.7559188762625,0.021210899925790727
CNN,70,4574.982064681537,0.23508080001920462
CR,70,5292.767728169403,0.021025800029747188
CNN,70,4710.526743666421,0.22532110009342432
CR,70,6057.063203511227,0.03215189999900758
CNN,70,6764.407982743445,0.2854538999963552
CR,70,5737.481825619024,0.030737599940039217
CNN,70,6909.5581148971705,0.23805199994239956
CR,70,5806.186998433403,0.03123379999306053
CNN,70,7079.526417597355,0.20590870000887662
CR,70,6036.036608309529,0.033243600046262145
CNN,70,4576.003796108645,0.23680869990494102
CR,70,5571.763700396683,0.03196129994466901
CNN,70,4864.80752164831,0.2557150999782607
CR,70,4902.539423675288,0.025361799984239042
CNN,70,6204.723601969603,0.25876410002820194
CR,70,4673.471836267786,0.025132699985988438
CNN,70,4293.009795813968,0.19841459998860955
CR,70,5186.092174242594,0.024740400025621057
CNN,70,4187.711103482715,0.22765170002821833
CR,70,5059.0557172618555,0.02479609998408705
CNN,70,6317.296602299161,0.20545289991423488
CR,70,5261.074831876108,0.024845400010235608
CNN,70,6239.334841279525,0.24117450008634478
CR,70,5172.020531448714,0.017521900008432567
CNN,70,6648.015756241928,0.22468920005485415
CR,70,5123.8113446919815,0.017898599966429174
CNN,70,4681.195918692379,0.21918080002069473
CR,70,5094.299209394351,0.0172174999024719
CNN,70,4663.799987420547,0.2215665999101475
CR,70,5200.1681376044335,0.017616900033317506
CNN,70,4763.409550786841,0.232033499982208
CR,70,5571.578544631675,0.01726220001000911
CNN,70,4822.11553412203,0.23769600002560765
CR,70,5496.617020768807,0.012109800009056926
CNN,70,6582.479443808015,0.15853780007455498
CR,70,6022.454204374267,0.011948799947276711
CNN,70,6630.26801641596,0.17731369996909052
CR,70,5485.269571363361,0.012073099962435663
CNN,70,6500.778211114795,0.15062159998342395
CR,70,5909.439452696944,0.012138599995523691
CNN,70,4524.739492838104,0.1757445998955518
CR,70,5605.567557297771,0.01206019998062402
CNN,70,4686.373510076764,0.17544090002775192
CR,70,5523.753193363009,0.02144939999561757
CNN,70,6076.9934324621245,0.16238860005978495
CR,70,4750.893114641712,0.021813199971802533
CNN,70,3942.43122416611,0.12121180002577603
CR,70,5336.252162592862,0.02088339999318123
CNN,70,3989.5184624847984,0.11772810004185885
CR,70,4774.070031118485,0.02095889998599887
CNN,70,4075.707542642648,0.15261489991098642
CR,70,5099.874435650272,0.020855400012806058
CNN,70,6325.67983745874,0.16363209998235106
CR,70,5355.606200044639,0.02938620001077652
CNN,70,6412.202930235518,0.2217420000815764
CR,70,4846.993187300546,0.02883660001680255
CNN,70,4183.467975169197,0.23745850007981062
CR,70,4490.210568958774,0.02892670000437647
CNN,70,5989.400305899503,0.23377489997074008
CR,70,4862.240541626171,0.028675199951976538
CNN,70,4183.583119466361,0.21078660001512617
CR,70,4638.903346893263,0.028543499996885657
CNN,70,5783.150338287535,0.2156097999541089
CR,80,6397.35168199713,0.022825899999588728
CNN,80,8087.200966867527,0.3267180999973789
CR,80,5770.178049334051,0.022526999935507774
CNN,80,5096.1599889446825,0.30971989990212023
CR,80,6174.689432061542,0.022282400052063167
CNN,80,7590.279662338682,0.30374840006697923
CR,80,6296.822907322721,0.02234120003413409
CNN,80,7805.035467828853,0.31537750002462417
CR,80,6000.060716340453,0.022611899999901652
CNN,80,4954.20783201559,0.276168099953793
CR,80,6125.252031558786,0.021684300038032234
CNN,80,7797.555644637158,0.4939240999519825
CR,80,6334.055799423313,0.021603700006380677
CNN,80,7795.9698001115,0.2729189000092447
CR,80,5671.156643461884,0.022042300086468458
CNN,80,7604.509043310325,0.2808257000287995
CR,80,6643.620378222723,0.021599599975161254
CNN,80,5370.580516036695,0.27166480000596493
CR,80,6291.932265958597,0.021435600006952882
CNN,80,5821.372925947845,0.2822751000057906
CR,80,6367.894200136625,0.03649149998091161
CNN,80,7607.0680800526725,0.3780304999090731
CR,80,5948.033577856676,0.036519199959002435
CNN,80,5307.412551347622,0.37112669995985925
CR,80,5843.664694768735,0.03666500002145767
CNN,80,7477.483778233792,0.3006022999761626
CR,80,6367.894200136625,0.03695219999644905
CNN,80,7607.0680800526725,0.3827249000314623
CR,80,5746.472272680391,0.03692029998637736
CNN,80,5038.8955701873265,0.3679372000042349
CR,80,6468.127355546569,0.04368470003828406
CNN,80,5560.778882382767,0.5846794000826776
CR,80,6573.319882231871,0.043728900025598705
CNN,80,5358.426001183065,0.4072485000360757
CR,80,6282.425751858629,0.04449140001088381
CNN,80,7416.1832350004315,0.4833602999569848
CR,80,6841.089366403877,0.04385140002705157
CNN,80,5266.79819390238,0.395563600002788
CR,80,6559.465355407649,0.04380230000242591
CNN,80,5193.929370339285,0.5264787999913096
CR,80,6728.109411588477,0.059779000002890825
CNN,80,7938.332843302151,0.45380449993535876
CR,80,6559.880231669882,0.05970119999255985
CNN,80,8146.230652731393,0.4518837999785319
CR,80,6789.455606689499,0.06036509992554784
CNN,80,5452.792902596144,0.5162771999603137
CR,80,6716.613092156097,0.05963919998612255
CNN,80,5413.577278517243,0.48701569996774197
CR,80,6721.411407046624,0.0597321999957785
CNN,80,5866.582176535565,0.49056689999997616
CR,80,6093.131047403502,0.033316700020805
CNN,80,5044.658747548405,0.3580138999968767
CR,80,6821.080312775419,0.031776800053194165
CNN,80,5459.381885898617,0.4321044000098482
CR,80,6736.733572502706,0.032174100051634014
CNN,80,5323.615359234971,0.40520220005419105
CR,80,6181.034879709166,0.03190480009652674
CNN,80,7223.969156666369,0.3615966000361368
CR,80,7052.178104810582,0.032589000067673624
CNN,80,5607.073906697338,0.442547700018622
CR,80,8049.83684609972,0.04183870006818324
CNN,80,8397.091154550184,0.3257354999659583
CR,80,6205.118347633579,0.042419300065375865
CNN,80,5737.636021512943,0.36361460003536195
CR,80,6365.191217055506,0.04282849992159754
CNN,80,8058.175185195236,0.3186407999601215
CR,80,6738.311585126318,0.041735799983143806
CNN,80,5803.258611127078,0.3639060000423342
CR,80,7429.9067951240795,0.04443490004632622
CNN,80,8113.353230734705,0.3595325999194756
CR,80,6606.124252651896,0.019202700001187623
CNN,80,5097.892358198147,0.18524259992409497
CR,80,6037.541437483265,0.019947600085288286
CNN,80,4946.397601559879,0.17753009998705238
CR,80,5942.421712575137,0.019045099965296686
CNN,80,4854.483607286103,0.20931360009126365
CR,80,6169.809905404593,0.018804899998940527
CNN,80,5307.05831276229,0.2217040000250563
CR,80,5731.714573003808,0.01865780004300177
CNN,80,7319.556471934187,0.19547889998648316
CR,80,6150.165216755705,0.039294400019571185
CNN,80,4844.00430624535,0.2929135999875143
CR,80,6053.935661428097,0.04008350009098649
CNN,80,4957.401133322729,0.2962578000733629
CR,80,5576.122322242794,0.039940299931913614
CNN,80,7352.405976068519,0.27383359998930246
CR,80,6182.020657536404,0.0398327000439167
CNN,80,5213.274728862338,0.293924400000833
CR,80,5928.9861909988285,0.038774400018155575
CNN,80,5250.974599410518,0.27062570000998676
CR,80,6304.728189646594,0.04423490003682673
CNN,80,5760.599928109099,0.32657879998441786
CR,80,5982.149194405049,0.04405039991252124
CNN,80,5259.039992921647,0.3093959999969229
CR,80,6283.223176825923,0.04525580001063645
CNN,80,7991.258815210367,0.29086620011366904
CR,80,6234.110552754554,0.044268199941143394
CNN,80,5344.1809091549,0.3695147999096662
CR,80,6261.317044790795,0.044389599934220314
CNN,80,5420.7231074047995,0.32250550005119294
CR,80,5597.4515712809725,0.02327920007519424
CNN,80,6925.440801576439,0.30428109993226826
CR,80,5678.3106187907,0.023553499951958656
CNN,80,4805.616741926425,0.276150899939239
CR,80,5699.614066267434,0.023273900034837425
CNN,80,4631.476417713375,0.3306832999223843
CR,80,5437.298212485071,0.02309380006045103
CNN,80,4747.46824115553,0.3368030999554321
CR,80,5469.758953586167,0.023295499966479838
CNN,80,4679.581193593109,0.34370840003248304
CR,80,7516.614714558836,0.03135049995034933
CNN,80,5766.6426397209225,0.35236739995889366
CR,80,6805.162187325655,0.031132400035858154
CNN,80,7902.377756142914,0.3403095999965444
CR,80,6596.425201210749,0.031630200101062655
CNN,80,5464.448394290873,0.381502200034447
CR,80,7127.675843739683,0.030971699976362288
CNN,80,5503.602938624721,0.4003054000204429
CR,80,7134.171939584363,0.03058299992699176
CNN,80,5167.735775271917,0.3653929999563843
CR,80,6717.8240621192,0.03895710001233965
CNN,80,7683.3564571572615,0.3918690999271348
CR,80,7012.380033741219,0.03834680002182722
CNN,80,8150.385480169072,0.34458310005720705
CR,80,6782.311067424008,0.0382256000302732
CNN,80,5684.098157602025,0.36488839995581657
CR,80,6484.237204725063,0.03866000007838011
CNN,80,8152.145073846619,0.3254391000373289
CR,80,7175.952009030113,0.03988429997116327
CNN,80,5245.126015175301,0.35936190001666546
CR,80,6535.812464303595,0.03326390008442104
CNN,80,7663.96542673661,0.31793320004362613
CR,80,6169.53459524582,0.03143199998885393
CNN,80,5197.662068518388,0.31274010008201003
CR,80,6159.850090845885,0.031721900100819767
CNN,80,5229.870437643639,0.3234303999925032
CR,80,6283.343090213961,0.032019800040870905
CNN,80,7671.148775441227,0.320570099982433
CR,80,6407.5766507195685,0.03150469996035099
CNN,80,5145.843041046078,0.3038173000095412
CR,80,5621.114453538238,0.04721720004454255
CNN,80,5315.744039531327,0.3577795000746846
CR,80,6002.143643626453,0.04697819997090846
CNN,80,8021.077689012194,0.2307936999714002
CR,80,5843.970999965186,0.0471042999997735
CNN,80,7937.704858968559,0.35265840007923543
CR,80,5768.607696015446,0.04735020000953227
CNN,80,5444.8265840551885,0.3842369000194594
CR,80,5950.666874707633,0.047703899908810854
CNN,80,8015.335858671752,0.30383650003932416
CR,80,7425.71474262128,0.02227849990595132
CNN,80,5310.918967912173,0.4312848000554368
CR,80,6625.475090750305,0.02135559997987002
CNN,80,5252.642945799283,0.45449110004119575
CR,80,6539.55671679257,0.02156350004952401
CNN,80,5535.915426788449,0.4083286999957636
CR,80,6487.839239845243,0.021810299949720502
CNN,80,7965.297156560856,0.41662610007915646
CR,80,6567.752181694665,0.02178409998305142
CNN,80,7783.947869255517,0.4021657999837771
CR,80,6854.071359174478,0.049213799997232854
CNN,80,5155.090930999634,0.42229340004269034
CR,80,7262.289000498584,0.04926320002414286
CNN,80,5229.527484959614,0.35787840001285076
CR,80,6785.766435572939,0.049683400080539286
CNN,80,8168.55412278992,0.3470184000907466
CR,80,6445.661166808637,0.04854290001094341
CNN,80,5236.654906486033,0.513315899996087
CR,80,7559.532705978665,0.05020379996858537
CNN,80,8165.212642613145,0.43055619997903705
CR,80,6367.9880998851395,0.0367303000530228
CNN,80,5236.218114168697,0.28980130003765225
CR,80,6182.021537003098,0.037297300063073635
CNN,80,7565.255100466388,0.2878298999276012
